pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
1288.02 0.208245 0.1107 731.793 0.579154 -2.11564 1827.63 0.481691 0.79201 0.814904 0.857325 313.268 2.85772 1.30982 2764.43 1.5571 0.111221
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 35.837 -0.322706 1e+06 233.922 1.5571 0.107386
1408.15 -0.0670504 3.07923 1343.02 0.0177213 -1.51568 2138.45 0.802996 0.676187 0.844448 0.802205 205.861 1.0494 2.02983 4444.97 1.5571 0.145978
1204.15 0.588736 2.28102 798.613 -0.67072 -2.32683 2010.89 0.766093 0.630875 0.875109 0.843701 244.895 0.58696 1.69406 3260.41 1.5571 0.105566
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 56.9368 2.28421 1e+06 290.734 1.5571 0.121648
1470.78 -0.501254 1.57664 1161.31 0.483772 -1.54776 2987.15 0.496502 0.7259 0.650112 0.752448 122.96 1.79494 0.218299 3966 1.5571 0.116783
1305.79 -0.938856 -2.34069 1198.29 0.729243 1.31386 3472.41 0.608145 0.365592 0.678178 0.802148 349.317 -2.26764 0.0730462 3500.88 1.5571 0.12386
1276 -0.590148 1.43581 907.258 -0.0310737 -2.49056 2238.52 0.216325 0.78433 0.625951 0.773477 200.887 -2.24143 0.249131 2432.5 1.5571 0.138409
334.612 1.20081 1.68029 -1 -1 -1 -1 0.697151 -1 0.813794 -1 178.614 -1.09009 2.77038 460.957 1.5571 0.144473
1004.84 -0.866836 -0.0747363 729.293 0.540812 3.03121 2245.23 0.330615 0.789205 0.827014 0.854901 273.293 2.91495 0.116266 1813.31 1.5571 0.142853
1298.46 -0.928794 0.59075 1029.6 -0.725806 -2.74162 2371.7 0.477109 0.65432 0.785067 0.803485 53.6898 -2.79157 0.0499423 2908.23 1.5571 0.142734
1334.21 0.179536 -2.84506 1029.08 0.995199 -0.842575 2273.95 0.83683 0.694878 0.758857 0.800759 495.983 1.69073 1.7474 3370.51 1.5571 0.149482
-1 -1 -1 -1 -1 -1 -1 -1 -1 -1 -1 27.086 -2.44291 1e+06 238.532 1.5571 0.124186
645.669 -0.0743983 2.30785 643.231 0.33378 -0.897212 1347.62 0.70779 0.58048 0.761337 0.769874 11.7704 0.31256 1.20977 1247.93 1.5571 0.130535
1048.49 0.0529891 2.7277 915.383 0.102015 -0.704436 1978.55 0.800672 0.539677 0.823653 0.780846 164.936 -0.812347 0.107911 2167.96 1.5571 0.133466
822.636 -0.689587 -1.02694 753.257 -0.140472 2.26089 1690.31 0.733667 0.778714 0.782639 0.767794 235.042 2.23254 0.0283434 2099.3 1.5571 0.1354
2412.34 0.0831986 -0.877677 1127.84 -1.03806 2.86582 3748.87 0.754215 0.761939 0.83094 0.847002 1113.88 1.94631 0.919513 3920.25 -1.5571 0.122285
1795.05 -0.72317 2.32864 1163.34 -0.837541 -0.814277 3000.3 0.813531 0.804195 0.831108 0.822641 264.479 1.14715 1.18149 4161.17 -1.5571 0.110657
1162.44 0.828558 0.283537 774.728 -1.5109 -1.76159 3234.99 0.600925 0.816857 0.876009 0.758862 95.1168 -2.361 0.599413 3046.94 1.5571 0.0989682
