pT_j1 eta_j1 phi_j1 pT_j2 eta_j2 phi_j2 m_jj tau21_j1 tau21_j2 tau32_j1 tau32_j2 met phi_met min_dPhi ht weight cross_section
1284.63 0.15087 0.0532208 642.739 0.128579 2.48651 1740.05 0.549824 0.737298 0.784186 0.631702 782.463 -2.63859 1.15808 1949.35 1.5571 0.111221
1284.35 -0.148598 1.75624 816.057 -0.254433 3.1168 1343.03 0.572378 0.352557 0.824694 0.713428 1234.24 -0.848186 2.3182 2294.33 1.5571 0.207613
1214.36 0.125402 -0.293473 946.822 1.13265 -2.57951 2295.57 0.75883 0.841789 0.819764 0.769575 885.163 1.95342 1.75025 2223.09 1.5571 0.103807
1508.35 -1.18192 -2.86522 1021.53 0.610772 -0.784417 3391.84 0.501054 0.763465 0.803136 0.779818 1140.62 0.960062 1.74448 2672.02 1.5571 0.129758
857.936 0.0380839 -2.64079 534.681 0.385929 -0.907704 1155 0.852389 0.745036 0.85835 0.771948 1413.27 0.971742 1.87945 1781.8 1.5571 0.158888
1294.85 -0.851691 -1.3146 1202.85 0.625972 1.50342 3251.37 0.737836 0.636047 0.69643 0.724253 475.524 3.03164 1.52821 2742.5 1.5571 0.186852
1915.84 0.219213 -2.13117 1364.21 0.731839 0.662292 3346.01 0.739593 0.816835 0.761569 0.800525 319.638 0.593308 0.0689839 4322.79 1.5571 0.20961
966.659 -0.245931 -2.43719 -1 -1 -1 -1 0.739656 -1 0.746992 -1 896.438 0.857303 2.98869 1078.95 1.5571 0.214772
860.387 -0.708245 -2.40907 738.214 0.583258 0.306956 1955.31 0.818195 0.721591 0.82009 0.763208 207.316 0.550468 0.243512 1922.61 1.5571 0.237524
1149.93 -1.43094 0.911183 1080.4 1.8858 -3.0772 6022.03 0.774317 0.719242 0.804238 0.829075 635.698 -0.431368 1.34255 2770 1.5571 0.178977
472.089 -0.40991 -1.13436 433.449 -1.15021 -0.225291 635.798 0.719415 0.762446 0.758768 0.864491 656.166 2.43988 2.66517 878.925 1.5571 0.188221
